city,company,jobtitle,jobkey,description,url,expired
Houston,alliantgroup,SQL Database Administrator,89b9fd92d8c1a125,Working closely with IT project managers| database programmers| and report developers. Alliantgroup| LP is currently experiencing explosive growth!...,http://www.indeed.com/viewjob?jk=89b9fd92d8c1a125&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq816pf18jq3to,false
Houston,Leidos,Database Administrator,3d64ad3767787fa1,Modify existing databases and related management systems or inform programmers and analysts how to make changes....,http://www.indeed.com/viewjob?jk=3d64ad3767787fa1&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq816pf18jq3to,false
Houston,Leidos,Linux Programmer (Debian/Ubuntu) – NASA ISS,aed0aca159bbf158,Description: The Leidos Corporation supports the Integrated Mission Operations Contract II at the Johnson Space Center supporting as a member of the Space...,http://www.indeed.com/viewjob?jk=aed0aca159bbf158&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Plains All American Pipeline  L.P.,Sr. Programmer/Analyst - Mobile Android Developer,265390ff78bc5a86,Good mobile developers write good code. Great mobile developers work with the business users| understand the big picture and write great code that makes a...,http://www.indeed.com/viewjob?jk=265390ff78bc5a86&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,TradeSTAR Inc,Lenel Programmer needed,c4b85992ede45211,One of the largest electrical and low voltage contractors in the greater Houston Area is looking to add to their team of highly skilled technicians to do...,http://www.indeed.com/viewjob?jk=c4b85992ede45211&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Diversified,Design Engineer - Houston,66ef1128ee640fb6,Assist programmer with technical direction when developing user interfaces &amp; control programs. This Houston based Design Engineer will be the sole point of...,http://www.indeed.com/viewjob?jk=66ef1128ee640fb6&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,TransCore,System Analyst II,9bca21e3dcceab06,Consults and coordinates with systems analysts and programmers to design and develop automated business systems....,http://www.indeed.com/viewjob?jk=9bca21e3dcceab06&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Spring,US Army,Information Technology Specialist,438980219a2b8847,You'll be able to work as a network support technician| data processing technician| or computer programmer in just about any company that uses computers....,http://www.indeed.com/viewjob?jk=438980219a2b8847&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Core Technologies,Director of Technology,b8b6d42836f0e6a4,Guiding the development of technologies through management of a team of engineers| scientists and programmers....,http://www.indeed.com/viewjob?jk=b8b6d42836f0e6a4&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Texas Children's Hospital,EDI Application Developer  Senior,6fc71034ad58cf30,We are searching for a Senior Electronic Data Interchange Application Developer – someone who works well in a fast-paced managed care organization setting. In...,http://www.indeed.com/viewjob?jk=6fc71034ad58cf30&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Goodman Manufacturing Company,Programmer Analyst 3,94c75b44fce18f38,IT Programmer Analyst 3 is a senior level programmer that can work as an integral member of a high performance team making important individual &amp; team...,http://www.indeed.com/viewjob?jk=94c75b44fce18f38&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Horn Solutions  Inc.,Android Developer,15af85b53f1c9bcb,The Android Developer / Programmer will work with end users to understand business needs and improve operational effectiveness and efficiency through...,http://www.indeed.com/viewjob?jk=15af85b53f1c9bcb&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Ensign Energy Services Inc.,Wellsite Technician - USS,d606f55fdf44e14e,You are part of a team of engineers| programmers| IT specialists and technicians who are delivering next generation rig performance systems| rig communication...,http://www.indeed.com/viewjob?jk=d606f55fdf44e14e&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Microsemi,Firmware Development Engineer - 5745,2c172cc98a045748,Proficient programmer in C and assembly for embedded devices. Microsemi is a premier supplier of high value-add semiconductor| system and services for the...,http://www.indeed.com/viewjob?jk=2c172cc98a045748&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Baylor College of Medicine,Senior Programmer Analyst,6f2314ffea12cb08,The Baylor College of Medicine Center of Excellence (COE) in Health Equity| Training & Research has a vacant position for a full- time data analyst. Job...,http://www.indeed.com/viewjob?jk=6f2314ffea12cb08&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Murray Resources,Chief Information Officer / Director of IT,ce27fed9ec1bfcdd,Write Objectives for each Programmer including measuring productivity. Develops an application with Programmers to import and export data from WellView....,http://www.indeed.com/viewjob?jk=ce27fed9ec1bfcdd&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Technip,Business Systems Specialist,ce3c4958a2527fdb,Create process models| specifications| diagrams| and charts to provide direction to system programmers Meet with decision makers| systems owners| and end users...,http://www.indeed.com/viewjob?jk=ce3c4958a2527fdb&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Cook Compression,Applications Manager (IT),0e51caf0dc7e6d40,Provide technical leadership to project managers and programmers working on development project teams. The Applications Manager role is to plan| coordinate| and...,http://www.indeed.com/viewjob?jk=0e51caf0dc7e6d40&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,PV American  Inc.,CNC Programmer/Supervisor,acfa39dde236bb74,The programmer should be knowledgeable in all aspects of the machine processes from raw materials to finished parts with ability to lead others....,http://www.indeed.com/viewjob?jk=acfa39dde236bb74&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Sond Industries Inc,CNC Programmer,483fe004f2074f69,SOND Industries Inc is looking for an articulate Software Engineer with a developed knowledge of design patterns and Software Engineering techniques. As a...,http://www.indeed.com/viewjob?jk=483fe004f2074f69&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,AVI-SPL,Senior AV Programmer,f854c9cfcebaebf2,Programmers and Programmers. Creston Certified Programmer or AMX Certified Expert. Two- three years as an AVI-SPL Programmer or five years of similar experience...,http://www.indeed.com/viewjob?jk=f854c9cfcebaebf2&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Memorial Hermann,Senior Systems Programmer Analyst - Windows Linux Administrator,56c7d3ef7da71544,Experience assisting other programmers. Demonstrates in-depth knowledge and techniques in supporting other systems and application programmers in projects and...,http://www.indeed.com/viewjob?jk=56c7d3ef7da71544&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Victory Packaging,IT Senior Programmer Analyst,2450a0f71b1e188e,Under the general direction of Manager of Computer Applications Development or the Project Leader| is responsible for program design| coding| testing|...,http://www.indeed.com/viewjob?jk=2450a0f71b1e188e&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Langham Creek Machine Works,CNC Operator,2da51471d610f740,Confers with engineers| production personnel| programmers| or others to resolve machining or assembly problems....,http://www.indeed.com/viewjob?jk=2da51471d610f740&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Six Foot,Technical Artist,9a69f7cfa60e731c,The position will also call on the candidate to regularly \assist other designers and tools programmers on an as needed basis....,http://www.indeed.com/viewjob?jk=9a69f7cfa60e731c&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Six Foot,FX Artist,4c5a5a58cd2f304e,Work with programmers to help develop new FX systems and tools. Work with artists| designers| programmers and animators creating outstanding visual effects for...,http://www.indeed.com/viewjob?jk=4c5a5a58cd2f304e&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,Primary Arms  LLC,Manager  Web Development,40b0a7c0facac0e4,*Manager| Web Development (Houston| TX)* We are Primary Arms| and we’re looking to hire a Manager| Front-End Web Development for our exciting e-commerce and...,http://www.indeed.com/viewjob?jk=40b0a7c0facac0e4&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQri4m-YVuh9wmM2Zz9QHEZIkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq8174q1bup7j8,false
Houston,DYONYX  L.P.,Sr. Network Engineer (Houston  TX),ee684dcf84ed0e60,Provide network documentation| training| and guidance to computing system clients and programmers. Only local candidates interested in full-time employment will...,http://www.indeed.com/viewjob?jk=ee684dcf84ed0e60&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Targa Resources,Sr Analyst - Financial Systems T7419,f565ae900b31172e,Targa Resources is a growth-oriented provider of midstream services and is one of the largest independent midstream energy companies in North America| with...,http://www.indeed.com/viewjob?jk=f565ae900b31172e&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,BBVA Compass,Business Process Senior Analyst,f9f3a3097b02c193,Assist to document business process models| specifications| diagrams| and flow charts to provide direction to system programmers....,http://www.indeed.com/viewjob?jk=f9f3a3097b02c193&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Ellucian.,Senior Banner Systems Analyst - TSU,3290110120bad061,Coordinate with programmers about program revisions. Consult with supervisor| systems analysts| programmers| and end users to gather information about:....,http://www.indeed.com/viewjob?jk=3290110120bad061&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,The University of Texas Health Science Center at Houston (UTHealth),Enterprise Resource Planning (ERP) Senior Systems Analyst,eeb5f5afeba2ec55,Performs development and programming tasks either independently or through the supervision of other systems analysts and programmers....,http://www.indeed.com/viewjob?jk=eeb5f5afeba2ec55&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,National Oilwell Varco,CNC Programmer,6e18b89bf476eee3,CNC Programmer Requisition ID : 1706503 Description Job Summary: Plan| organize and formulate efficient operational programs for numerical control...,http://www.indeed.com/viewjob?jk=6e18b89bf476eee3&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Carpenter Technology Corporation,CNC Programmer,e9839fbdae97dbb8,CNC MACHINING PROGRAMMER. Amega West Services is a subsidiary of Carpenter Technology Corporation based in Houston| Texas....,http://www.indeed.com/viewjob?jk=e9839fbdae97dbb8&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Data Projections  Inc.,Certified Programmer,7c8fdd938004fcc0,Responsible for overseeing all aspects of the control system development and implementation to include but not limited to| writing code for program control...,http://www.indeed.com/viewjob?jk=7c8fdd938004fcc0&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Walker Elliott,EDI Programmer/Analyst,3ab2ce0a9dd43998,Our client is looking for a Subject Matter Expert in the area of EDI. In addition to developing and maintaining application for business| the SME will work...,http://www.indeed.com/viewjob?jk=3ab2ce0a9dd43998&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Ibiztek Solutions,Application - Desktop Programmer level II,9e7ade9561f0a729,**Face To face interview is required** Required Skills: scritping| app support| troubleshooting. Basic Qualifications : OVS is not required| but oil and gas...,http://www.indeed.com/viewjob?jk=9e7ade9561f0a729&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Ibiztek Solutions,Jr .Net Programmer,6059d0dd50bfb5e2,**Must be local** **Phone screen followed by face to face interview** Job description: I would need a software engineer to handle our run support efforts|...,http://www.indeed.com/viewjob?jk=6059d0dd50bfb5e2&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Employer Flexible,Sr. Developer  .Net Programmer,5c54df4c27a5730b,May train junior staff and monitor the activities of a small group of Programmers or Programmer Analysts. Must be able to evaluate user requests for new or...,http://www.indeed.com/viewjob?jk=5c54df4c27a5730b&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Sugar Land,Spiretek International,CNC Programmer Machinist,df947033c6d7e0f0,*Summary* High Tech Semiconductor Company seeking experienced Lathe and Mill machinist for extremely fast paced machine shop machining complex| precision...,http://www.indeed.com/viewjob?jk=df947033c6d7e0f0&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Spring,Stefanini Inc.,Audio Visual Technical Support Analyst - (CTS  CTS‐D preferred),02d789956024e82e,Audio Visual Technical Support Analyst Some of the responsibilities for this technical support will include: • L3 escalation point for local Area Ops on all...,http://www.indeed.com/viewjob?jk=02d789956024e82e&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Ellwood Machining and Welding,CNC Programmer (Contract),301e46d85b441068,Ellwood Machining and Welding has a challenging opportunity for a CNC Programmer. About Ellwood Machining and Welding....,http://www.indeed.com/viewjob?jk=301e46d85b441068&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Texas Shapes,CNC Programmer Lathe and Mill,45fbb478fd15d402,CNC Programmer *About the Job*. Time management techniques are also important to help the programmer perform efficiently.Need 5 years plus experience....,http://www.indeed.com/viewjob?jk=45fbb478fd15d402&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Capgemini,Programmer/Developer Lead - NetSuite Developer,6ec1bca3a9b8c252,Experienced programmers are also responsible for interpreting architecture and design| code reviews| mentoring| guiding and monitoring programmers| ensuring...,http://www.indeed.com/viewjob?jk=6ec1bca3a9b8c252&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Alvin,Team Industrial Services  Inc.,CNC Programmer,6515804191a2c0da,The CNC programmer is responsible for writing code to automate power driven machines that cut and finish metal lathes and mills....,http://www.indeed.com/viewjob?jk=6515804191a2c0da&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Dimensional Machine Works  LLC,CNC Programmer,5ba6da5ada81d44d,The Programmer will be working with Horizontal Lathes| Lathes with Live Tools and 4-axis Vertical Machining Centers....,http://www.indeed.com/viewjob?jk=5ba6da5ada81d44d&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Texas Children's Hospital,EDI Applications Architect for The Health Plan,00050a671c2653b8,You will be aiding programmers to understand what needs to be done once the regulations are understood. We are searching for an EDI Application Architect –...,http://www.indeed.com/viewjob?jk=00050a671c2653b8&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Staff Force Personnel Services,CNC Programmer,9587f49347977960,Technical Valve| Flanges and Fittings manufacturing company is looking for a seasoned CNC programmer ( Master Cam). Company currently works with HAAS machines....,http://www.indeed.com/viewjob?jk=9587f49347977960&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Cypress,Corestaff Services,CNC Programmer,6bf5fae00211ce61,The CNC Programmer provides machining programs for CNC lathes and machining centers for PCG products. Well-known oil &amp; gas solutions company in NW Houston...,http://www.indeed.com/viewjob?jk=6bf5fae00211ce61&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,Empyrean Benefit Solutions,Senior Web Developer,2d5d85a523c3a4d2,Bachelor’s degree in Electronics| Computer Information Systems or related and 4 years’ experience as a systems analyst or programmer analyst including PHP| SOAP...,http://www.indeed.com/viewjob?jk=2d5d85a523c3a4d2&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
Houston,VanderHouwen,Technical Artist,0a3690c11fab9c2d,Strong communication| interpersonal| organizational| and collaboration skills across multiple disciplines - this role works with programmers| designers| and...,http://www.indeed.com/viewjob?jk=0a3690c11fab9c2d&qd=It58WvWvRiWAhLiD1H0pL5y4ukJXtV_O-1ENltdkjO8nKxkY5UojEVq--vyb4Bky2UwCMFfE5OEM3WZfcKkfQsk3mrw0mqFlShVsxdagn6Mkt0LCVy_rQinuMfW47e_m&indpubnum=2849821278263879&atk=1bsq817fc19v80nm,false
